address,balance,TDR,Wallet_Age(Days),From_Count,To_Count
0x520cc7572527711b8c50bcefe1d881f8ddb5fe8c,0.02629,0.388,570,61,39
0xf7399f451f4ab82340f012a27781e9f79c469c4e,0.01917,0.14,158,5,9
0xaac0aa431c237c2c0b5f041c8e59b3f1a43ac78f,12.47801,0.962,688,40,60
0x5e4568c4d8343052a06ec8aab1e124af08b73248,1.99804,0.08,1834,43,57
0x73064f6c1c5dad8d917782aec16ab564feb3c011,0.93238,0.067,2008,17,83
0xb6a05c09ae091ea13c41caf6c37eda26cf3260a5,0.03189,0.129,264,13,16
0x48f7d45fa696dc89ff4f2233b25490455ae19dc2,0.01935,0.202,1156,31,69
0xf42ad66f4b66628584f2e97421a008d62a8f116c,0.01531,0.168,934,32,68
0x8c868ab6ea5aa8bf37f58376f0a61c3728aef904,0.08316,0.533,181,45,51
0xd8b40db7267ea9ae42f83711ef704079816b0f43,0.07325,0.512,177,39,44
0x1f1c29c94abe2b8f06b403cc5a61c479167ebc3d,0.01178,0.047,995,27,17
0x1e34b42f23871aaf6a8bff113d7241ad6b936ee7,0.56717,0.467,675,40,60
0xf7e8caefa7a22999aa7a2dfe7be570dbb341afb1,0.05046,0.392,406,46,54
0xdaf45073a54cf4afc3122bf39d26e9620192f1b4,0.00213,0.515,373,38,62
0x5ffff94f7557f3e95b36210623cffd4bf1b1c064,0.00295,0.6,154,3,9
0x5d6ddbb7252681c0203e375284f202cf1ede8eee,0.02369,0.147,692,35,65
0xb9ea5623ad4339c0fe09d16b1abfc47498e70dae,0.026,0.541,165,39,40
0xe58585b22cc2ac4270a2b92c2d2d8c5db5a3330e,1.20524,1.639,1176,38,62
0x615ff929f833d0ded0287fb4ef19dc83ef5bfad5,0.01489,0.137,376,17,33
0x7ea9b8ba0d889ba42458f657ed27244ad593dfe7,0.14746,0.21,746,42,58
0xa3f066285ad422407acbf6765fc1a71505bc610d,0.47335,0.265,520,34,66
0x3be9909766f2d5c3bf3e587ff4e53790ba4e40af,0.05128,0.134,705,35,59
0x82c1a36cfad0b937db02e38e98efaf9c002a02c3,0.0,3.0,135,0,3
0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,4.76398,0.485,955,49,51
0x8becd7ebf3f910090f9264dfd0bb221ea04af8c3,0.40056,0.216,677,33,67
0x12b581d51c95ad0bb8824e31ce588df0429a5c0c,0.02855,1.538,125,30,70
0xa788e0586409fa4eaf986e24604003adaa3dcc9d,0.07277,0.227,337,32,42
0x544a40955ba1c7e56e161a59e1319e3313c25251,0.19498,0.115,1783,39,61
0xc47ecb8853f5916374a9e805fb3732fe8b7d5758,0.00419,0.0,0,0,0
0x90e0d37f59b4d3202880d2fb17f3e50b7056f762,0.16232,0.585,990,45,55
0x9f9ebce72c0715cdbad4d589986eb22f6782a1ce,0.0925,2.128,911,47,53
0x565ef6cd1d7ae856ff3d8a52607b8a0d81bf7e0c,0.24541,0.147,437,8,41
0xa77797a13930864d35cd7c53d0830aa775bb181b,0.10882,0.13,436,18,37
0xbc04652b7657e9a7c2778f04b425683955de88c1,0.02614,0.12,935,45,55
0xf8d427a26d6634ca085685bb520dd085bc3d22b4,0.00635,0.034,683,4,14
0xcdaa63e7762d078c07f344eb05b1d6c792fff2e5,0.00732,0.485,305,29,68
0x3158ede7ad7680df78541af3ca60b4d09dfcf41b,0.01604,0.07,491,6,28
0x004ee4f2e7c94f313f4701f9755dc0171cbd6721,0.0017,0.0,0,0,0
0x576eb27cbf54518d3de5a38ea7746ef6a9b8b5e6,0.0493,0.285,931,52,48
0xfe107523a9c4814ec70c2fbffbca82e531d96d11,0.00517,0.037,683,5,15
0x269131c4c54efcfe90d7ea2f22950ebdbc3a146b,0.01134,0.034,683,4,14
0x9f3c061270c4492bc65bf976762742a861e6236a,0.17698,1.282,854,48,52
0xa57a0f70e226a9cfc07bb89bc3900a399503932f,0.00192,0.09,124,5,2
0x9bdfe468ed0d21ce9290e4b84575208e36ac0609,0.03379,0.12,815,33,64
0xc134f280c35dfd5ccd47ea1584e987ab64389fc6,0.17403,0.065,1741,43,57
0x15d693444abd97710437de8b9bc271137994cf5e,0.00124,0.204,719,41,59
0xa32e1e9dfc2f4c932bdee317de7dac87f95fb66a,0.00774,0.032,683,4,13
0xd0ac50d9f7516be16e2449539394a3967bea03c7,0.03108,0.207,1137,47,53
0xcbb54eda2048b57d1b0afb19a73948e9d58b6973,0.2048,0.337,754,36,64
0x9dab43bc15bd29cfe3030ca1b7edb3eeb9f3b6c1,0.00234,0.18,544,51,45
0x7d3bf2cb39f5ceeeca91ecc8201dc01616ad089f,0.00326,0.128,1551,25,75
0x7a3c2b884b93e4015f30cf0b700f9e54ba520995,4e-05,0.04,746,6,18
0x5563db9858c9462396af6d3193c826dba1e1da51,0.00452,0.011,1014,3,7
0x841ad0abab2d33520ca236a2f5d8b038addc12ba,0.53782,0.271,1288,39,61
0xf5a10127c41895358f1a617aed7cd846ca90d392,0.02989,0.034,682,4,14
0x14ded26106859aacfe0b658f4c101b13dded952b,0.00576,0.037,689,5,15
0x6df76a4186cf6605839c55ec247cdd59b4cff508,0.03636,0.168,565,37,56
0xaf11b3b0ea9c697e92abda3d89d5c942fd4e335f,0.19966,0.23,503,43,56
0x8f32e75ab8b2165e452e80850fa6ff8869d49d19,0.01242,0.425,159,23,34
0x9b19bb1fbe8978d8a2454cc3b812dbf1341e03b3,0.03567,0.278,92,4,11
0x8cdfd78c8829c94d0d9b1d4ba4ef1011f80b5234,0.026,0.04,746,5,19
0xa6b1f5959b2ec60a95409702e183f9ed4cf009e5,0.0,0.0,0,0,0
0x547d7ef04c005a44a3cc89109d2cc78c85679586,0.01661,0.356,314,33,67
0xe3f97e97576b4edaf30008a2586f9fdd417a745f,0.11577,0.087,437,4,25
0x28c118cb932bd3037634789b0a780f6b01e77fad,0.12279,0.211,560,36,64
0x164a8379198a8d7155a1f0eab9baa256078d378e,0.05638,0.242,704,40,60
0x0e1b549ecbda4c7a2e29939f5b8cfb4bee1df85a,0.02905,0.14,247,13,19
0x3016a4a41d1ba5c82ae6d1217742467c9b3c5900,0.00802,0.027,1793,10,38
0x2d4f70d69a292e6d86934fa1ad7341e89ea7cbf9,0.0139,0.035,682,4,13
0x177821cbe97b3eb0a20de1fd534bc7160cbcd76e,4.22622,0.22,840,40,60
0xb6d17997af674ef938bb3ead45bcbb54284a9a9f,0.01556,0.046,897,10,30
0x2f1121edcbce01b87a26888dbdc4f021a10f9390,0.0,0.0,0,0,0
0x9a74ec99bd88eca680485da7f32fca05af375dcf,0.03846,0.292,558,49,51
0xb407a627a922cef3455cdedf7b4adaa145f5d1ad,0.00165,0.026,975,8,15
0x4095f2b8dc6a18ce295699b0ab6ca16980881e48,0.2192,0.175,837,37,63
0x050de5d3eef70a4685e1db962500f463939efdb7,0.00738,0.064,491,5,25
0x1be693074c32541919bba91ac873464a29c09d68,0.00124,0.214,349,16,27
0x8c01527c46f0add00d4b52110b74e4a883590ca7,0.01057,0.69,405,35,65
0xf15a4c2eabd5780688db52d5d6dd7bf3027d83a4,0.01117,0.043,771,7,23
0x4939c26c681706f0e780204c7414ae998758a12f,0.0068,0.287,511,39,61
0x952c23f8f067a5e7e165ff0e42491f51d87dbc95,0.0448,0.163,1909,39,61
0x972b8ed609d5577739cc585bc0ccab03aee621af,0.00145,0.297,157,19,27
0xe7cf8fce5e83e07e56e2ebfeb7651f459c47217b,0.07113,0.741,853,66,34
0x7750b18cc5398f2bdde8dd368762d85e764497ec,0.20835,0.173,321,11,29
0x0972ec8fe3c691dbdf2277612148c97a90111857,0.00108,0.0,0,0,0
0xcd628cd098358c453bcc7cdbc03678f5c2b9a167,0.01629,0.034,683,4,14
0x21dbf2e0a5f377f7098439b64fb5a67a5d18af45,7.81326,0.382,987,45,55
0xad95a5fe898679b927c266eb2edfabc7fe268c27,0.2899,0.341,301,55,45
0x8c155a38df395fc6c913e1eed4463c03055ffbca,0.21883,0.166,636,39,61
0xbf760fd4535fb211e5c6881b28283b60d1a059bf,3.43482,0.226,982,49,51
0xefd67615d66e3819539021d40e155e1a6107f283,0.19666,0.403,846,59,41
0x8e2f7d5aaae5abbd5052acb74019b9b11cb74349,0.0077,0.08,1923,28,72
0xb0e83c2d71a991017e0116d58c5765abc57384af,9.53581,0.324,2282,31,69
0x155b6485305ccab44ef7da58ac886c62ce105cf9,0.02407,2.273,594,43,57
0xa2f8cd45cd7ea14bce6e87f177cf9df928a089a5,0.02494,0.87,274,55,45
0x25ad2667b19e866109c1a93102b816730a6aec3f,0.13408,0.391,935,32,68
0x2b5a0be5940b63de1eddccca7bd977357e2488ed,0.001,0.658,927,47,53
0x939bac3bad78752763be4dd1da19e8e70995a408,0.02744,0.23,414,31,56
0xd2ff37357b09c9cb698ca9773400e44195bfcfe0,0.00123,0.0,0,0,0
0x00951c1d1241f9be0ef5a55a1755fa49c5629ebd,0.05683,0.25,391,35,59
0xae256cd2d13353e549d09aea8d4105c8d1cc09d8,0.01911,0.23,589,40,60
0xa3850b47183e78195d19e082cc07eda3370e575f,0.01524,0.007,1649,2,9
0x5cfc2c648ba36144644758f8d39553c0ce355fc6,0.02921,0.239,415,31,60
0x6cbc8648f79f76e9301ff12b96c429cacd2ee776,0.007,0.094,329,3,14
0xcb53a818042db647cb01672751b0e4efca29cf55,0.10904,0.621,451,52,48
0xf519fca4609a234c51624a75b7790465cbf8834f,0.00067,0.054,372,7,10
0x4ac4ff89b9d4b3daf54942e3df63751a4a54c735,0.02126,0.159,1573,38,62
0x1471a70998d62ce884cbe552cd6bf1649b5c481d,0.00154,0.032,681,4,13
0x4c45758bf15af0714e4cc44c4efd177e209c2890,0.53861,0.19,526,47,51
0xb91e8c6d109802965af67950ec13d7bae8495408,0.08692,0.128,1922,59,41
0x1e5af7b64cecd78f0141450e942f19b1935c495e,0.00326,0.078,844,26,39
0xb8a9c37240e8b72f42a88f1099e6c61dc3e96756,0.15285,0.271,680,56,44
0x8168363c12488275050f75f4decd92b773f637f9,0.04274,0.219,722,38,62
0x05a7eb929209f5c1f2f08dd087b64bb1beba99fe,0.00048,0.018,711,5,7
0x01ec4a63e8bd579e1a2cea4763cf3a5da5e48e8b,0.02892,0.495,502,34,66
0x5f4ef5c539a56291665fcca4e6b7a6446ad11cc1,0.01128,2.439,943,37,63
0xde6ef31cd07d55f01a1d906747325c3a47c4cbb4,0.00744,0.118,152,3,8
0x8864486c1be43143b2fb2992777ba0b85129f3e4,0.16562,0.235,674,38,62
0x4131826eafdcb7dcd855fae9098ec693165f157d,0.0416,0.366,998,49,51
0x65813baedfd68029af5382672b0e4dd2e6f27952,0.33999,0.055,1912,53,47
0x909f9ef8a242e2df9c65c2535f3521e9bd5212eb,0.06051,0.8,1731,2,98
0x31b88926d15f8b0f0d57a85070f382541dca226e,0.25271,0.215,631,37,63
0x8933e40728ee4e2493f09faeaecf98018199172f,0.00228,3.0,681,2,1
0x86f5badc9fb2db49303d69ad0358b467cfd393e0,0.19023,0.088,706,22,40
0x543b65d285d708b6f23d667a0cc554fb22b458d7,0.03707,0.276,534,37,63
0xd9220628480f074fe8d1d9a493c0369e6c4fef0a,0.00772,0.118,1731,32,68
0x214865f51f3181c556513912f5014175121ecbe4,0.00392,0.062,491,5,25
0x1b3dff537b7d46a0d30b1d20b101c483586747aa,0.16262,0.099,1665,44,56
0xad742059c1536dabd8bd51134aa83b7fc7380a27,0.19641,0.287,1031,46,54
0x38f0e547f6f617967b88043dd77195514ef85eda,0.07842,0.136,938,34,66
0xe8f72382109af3ef787cb9ea983ce33c741b3db4,0.26031,0.185,323,12,31
0x422875df5170a421897e6af87d77fc1a78ba2d1c,0.20581,0.163,502,30,44
0x03f09100415c7dae68577917a0759d57a14457ac,0.0,0.0,0,0,0
0x2805ddf1dfedeca06752907f493f5a5c9bb2c902,0.51353,0.168,493,19,40
0x81cb7a3b214af3c397575d175c29dc5b92211895,0.01055,0.113,938,36,64
0x17cf5522f1283c44feff7932f199be23a36f2cc8,0.0,0.0,0,0,0
0x34d2ac3b0b8483a77e982c924cd71cf0e72429ce,0.00369,0.173,248,20,21
0xf378fdf633849099061a79bdd17071aa92572144,0.00265,0.02,482,2,5
0x74075d1a2481f25343b32bb1a7bf6336ee42b016,0.14111,0.199,784,40,60
0x1f14c2f40400471fb4a3aef1390f6bbbf2ad8f99,0.27006,0.157,872,34,66
0xbeb439195367d87184733badb1f4f26a7df9c576,0.0424,0.285,492,37,63
0x27695076ef87e7749ee7ca387f47549ee55dade3,0.05994,0.243,414,32,60
0x2b29833a831207a3b92102b0708b32d624aa0f65,0.10128,0.149,815,41,59
0x00fddf15962fd7a4381e83dc82645cf2a45db33d,0.04001,0.051,1350,26,41
0xfc55274d4b5e885180403584bc9a3b68022b8a25,0.03421,0.299,226,21,45
0xec815e2209cbd0a34dd1c0dd4ee8f26d8f93cd46,0.00021,0.085,151,4,6
0x3c496d97c4d59eedcec93f44eacd104619159a67,0.00058,0.197,458,41,47
0x706d961ab69d54a0fcbaa13e77842279a5724139,0.43625,1.266,630,44,56
0x98488c8a8005e8cae743d571d2a0f87db288ea99,0.05955,0.116,490,20,37
0x36a4abca1028bc49a614e3c6e284224f628ed01c,0.00261,0.175,221,11,16
0xcfe856e0df0f3950fb118a5ad22b4021aaa60e9f,0.01682,0.149,322,10,29
0x8dcdb2db0268cde7b5c55492ef31e4fa3d187ac8,0.02799,0.26,530,37,63
0x58885c86f27c3c811bc6a49b22fa6c807b0efb4d,0.09305,0.251,593,37,63
0x13a5e7bde7477616c953ac4d4a1a82f751053efb,0.03005,0.211,627,40,60
0x69b5b2b2cd11db8c7ea7f9f042f39423497b8efa,0.00685,0.109,741,33,47
0x3abdb6c900c78dc1856798e63952991d2d648280,0.28464,0.154,320,11,29
0xa8db4f9c8e33019a72af300f03b936c35b3e75e5,0.0046,0.144,662,33,57
0x5594d52d1f83e50b4c765d3b85802a844db228d8,0.13728,0.075,329,3,19
0x4dd6720d2bb8721a46bdf9a528704164578e03b9,0.29314,0.283,498,44,56
0xb5311bea5b3f66288d4b9d47a0c8a4bd9cf33714,0.0,0.0,0,0,0
0x5141a72130dddf729a5c9e86b780a3c03fa8f549,0.02048,0.229,590,40,60
0xdfd0c50cedede32e72acfabbc9e34e59c743bd55,0.03681,0.251,598,47,53
0xbb7bb43af885549f1bbf5724213ee48b40ebee83,0.00836,0.161,413,19,42
0xaf55cf23c8cab7eca1160f372a11b5de073703c1,0.0,0.0,0,0,0
0x121ac669e4c99ef4673b22d57431b3a521292f2c,8.3872,0.098,1810,34,66
0xe0ae8c3d3081d77849f7f9e4b96ee3b5ea478825,0.00211,0.244,208,26,23
0x12cd3dca194161fe3535755075499f115982ee63,0.02809,0.323,425,35,65
0x0dd83843d0fe2dd9470201179b1b9fff28e75aec,0.0,0.0,0,0,0
0x2a6ec7eae877d36f446213f14df95f2e1b81cfd2,0.0,0.0,0,0,0
0x2ae9070b029d05d8e6516aec0475002c53595a9d,0.0145,0.188,176,13,17
0x3b6967e7d0f4309cf08ab6a4a88381f3da035248,0.0,0.0,0,0,0
0x259ae99f42509a851d4ecf54151c085ba103a1e3,0.00171,4.0,129,0,4
0x06f398ce76acc1fce97b7cab0eb2a96ba9230c9b,0.41645,0.68,2070,47,53
0xa927a9d9908f6470207ddf453afb03b30df4c308,0.0,0.0,0,0,0
0x63a370abfc8ed6132025f6dc8244ddf6205c174b,0.02688,0.115,655,24,50
0x6b759bf480407d19c8903c16023c706868c29a2a,0.10413,0.207,581,64,36
0x766c64d809056fbb492fdb410a6b4857c015619a,0.11933,1.19,459,44,56
0x992fb4f41663388cc611e8ef25e714a1541e456f,0.29067,0.763,481,48,52
0xb47116c96385ae3796d8bc25629b662d6df58746,0.02296,0.068,491,6,27
0xfabe6c1b1be983811d1616bec49f679e1d8e928e,0.38236,0.168,395,15,32
0x18e9664a094d8d134bb3bae84119305afe308ece,0.00214,0.741,1201,7,93
0xe9acf4da1d412e49e6c171cfc34838fcb1066ead,0.00757,11.111,970,15,85
0xf30fc56264d65f241d5b2f0c861bbff7555656b9,2.63581,0.198,902,39,61
0xc7c380c8fefa2438332b75f2f6050a3698a0e741,0.0,0.0,0,0,0
0x98a769898170076c334ba5d1e156028aefd9def8,0.02434,0.926,220,38,62
0x6dc287b8892fa706360d11bcd59bbc190486a219,0.0093,0.266,355,46,39
0x8e60a08652a1dea4156da326e4034570918f7722,0.0,0.0,0,0,0
0x12ef58947285f01ce8d8ecd90b3ea384b022cd1c,0.33149,0.079,881,27,41
0x1ac81fdcd10b27d2af73ef0f097159cdf0f0aa8a,0.00545,0.177,414,22,45
0x0de92626498717585f06e5bf5b85a7a88872f5b3,0.04423,0.115,1805,32,68
0x79e684a001fdd917fe61bf0643d5800956c91a83,0.03444,0.099,760,25,44
0x4f5c6984e114d654c90e85dd4e2972920c625780,0.0,0.0,0,0,0
0x3b78637e124f302ca73257ea6babc705ac0208dc,0.00131,0.162,578,57,35
0x3dd8805ca4aaacebaee55cc3b4d81d3a72317844,0.79006,0.474,326,28,72
0x871f20958f5aaaad34f6d43502846e7a9491d976,0.0,0.0,0,0,0
0xd12f7211071a20ce76bf9fb8e069036b6fb63c6a,0.14456,1.22,605,55,45
0xc457ff8d72166a851aebc8824c4ddf517a55f336,0.04567,0.035,577,11,9
0x08420b20df9259f615367535da31cd609bb1cf07,0.0,0.0,0,0,0
0xcfc36d000ef5f72d212bbeb6c847a9a78d9b169b,0.0909,0.265,672,52,48
0xe65c2be6254731e93368cc071a2420b0c961451b,5.43332,0.201,2107,9,91
0xa3632dd93b046817ae313a22a0e76cca971499e7,0.04503,0.274,515,25,75
0x618ee1b1276781cfc7180266aaa737ab8df48518,0.00711,0.201,712,39,61
0xb748d7e2900601abb02552e373b0da243ef2b850,0.10898,0.662,1969,35,65
0x50d2dec635c48f5e8cede341df87c651c6cd5318,0.02117,0.211,615,41,59
0x59fe0c702e9a2bb773ef6c97f9b30436d1f74aea,0.0,0.0,0,0,0
0x51cb9d27b98a84318859704c1af63088ab86592e,0.04981,0.181,760,44,56
0x95c557a0c04d0d91a1672f993d2660afbf6db39d,0.01735,0.078,722,16,29
0x60913b55ae54c325be3a8960536f1266aa648197,0.00692,0.026,766,2,17
0x57d707fab0d9c2dd4f255f1814cb156bd3e099c4,0.0019,0.084,268,2,17
0x491e83d1f86d1f753050d17becfba1353cf3dfa4,0.02653,0.243,611,40,60
0x84b4fc4818b865cae1bc241ebfcc930d9bddee02,0.00351,0.041,631,10,15
0x7b1e8b4c96982d828ec3d99bb4d5951ac62d94a5,0.03922,0.063,1768,38,62
0xdf2adf272e40fe277321b21aa58ddccc3bc648ee,0.03485,0.893,178,44,56
0xe6ec7f3155bf378a24b93677eff2ccf05def231d,0.0278,0.254,472,36,64
0x1a7fc76f1ac7fecb71256a79482dd5ad879f293a,0.00017,0.105,531,7,9
0xbac3ab60a1643e5f5de8eb62cb4bb232711d9dcd,0.59247,0.123,404,31,16
0x67499af7d3de89efeb8934386316947d82dfc510,0.0,0.0,0,0,0
0xd2f7bb62504fbe33e3038bf2fefaeab42bad88b3,0.0206,0.302,477,34,66
0x5dbc6208cc2ecb91943355486987ab89b6e7dc2a,0.28396,0.342,302,48,52
0x2d59309df7ab517e554b5e9033f7950d57801aff,0.01743,0.272,516,26,74
0x95100e115de93251bfb5450dbf798e7504f885c7,0.00215,0.0,0,0,0
0x61c4d254051cdbf86dc71d13070a1b6e9abc2489,0.03955,0.194,349,18,38
0x45f233399c7e79b459722053cf96cbe7155b206a,0.02078,0.2,635,46,54
0xf4c6f1214f6577f5ea254656b9f6ad869217b658,0.00205,0.146,300,17,8
0x89a1d730aa1e78a0ede8dea988acecff0a6e99a9,0.12995,0.053,1954,37,63
0xbe042ef3fab06b43a1874a79d18d20b7f1468dec,0.53439,0.134,786,42,58
0xa8fa325872a3929fa7a3bbb6bc7ccfcbaadf2cfb,0.00456,0.305,620,40,60
0x26c75762dfa660acebadcce7f90ef20be3224d3b,0.00921,0.075,1832,39,61
0x6f51697ce325582c1a303baf4e3599a84832945b,0.0,0.0,0,0,0
0xc77af77ad225b6b84a698978c10bfd8ed8fee692,0.17218,0.319,520,36,64
0x41477a57a8916237a8ff512ba3d9bf487d9cbb79,0.01285,0.386,418,50,50
0xe099d39b893f81cacab91436549d22ef8171d4e0,0.7226,0.134,1381,37,63
0xf85d8b1db1f0820cdaa99db3dd75559960e322c1,0.38075,0.066,1826,45,55
0xbab8adae732cd3588f51f3050decfe2b79a3a973,0.0,0.0,0,0,0
0xf6d639fcdd2467139976675fec588ba970e7e599,0.22284,0.184,437,24,52
0xc2d70ffe112d9b18c8e093b05c2f785b1ce7cff2,0.00065,0.074,1387,31,69
0x365c59e3479e1edb76a6614048b75696ffb5acf7,0.0,0.0,0,0,0
0x57fe9849b297af6e3182d5a893f22369a4f19b84,0.07974,0.103,303,2,14
0x7f7ad73518c490885723b425a998921bb3cd309a,0.0298,0.197,432,18,38
0x2917634fd7319c38d377fff1d9ccac4505921339,0.06914,0.444,2043,37,63
0xed1e28a76690bfa83ca01505ac1d4ed4ab23272c,0.00278,0.549,305,44,56
0x359ab6f45a005a3f6e41327c705ece4e27f0dcd1,0.07452,0.144,329,3,23
0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0.02017,0.035,147,0,4
0x30bcf4c98e6967eb7e9a2166df9a9b95848881f2,0.0043,0.251,284,20,47
0x112e3e9cc361183c37a59a6172916ec8ce0d08eb,0.0,0.0,0,0,0
0x39f143851cd023a58a324fd2c9ed49c2cc916f30,0.0,0.0,0,0,0
0x16562e41112bf3f574a82cf17ad04ef3afdcd1de,0.00047,1.961,1783,6,94
0x81f7c3796f4b024b6700a0134a1c509acf920324,0.07313,0.325,957,44,56
0x9a2a0b906b6aa0ff5882b0feb9240a6749051979,0.00376,0.167,304,9,32
0xab6f255dac71103ea6d57b320eaf0eec901b05aa,0.06813,0.909,1021,43,57
0xc7fcae1e32c6e2dca1403ddb4aac71c29905968b,0.02057,0.319,564,42,58
0xdd62107b880489c9183b01bc231de0631fd050c8,0.06191,0.147,225,7,21
0x6d8d524dbe93b62995285d6be5fbf3d0ccc0f2ff,0.01357,0.364,484,39,61
0xe7a2e3c4e89e454606409c40d6c63dc5e2addcbd,0.08997,0.045,1719,35,41
0x7ade95a44a3dcaacac4efa554167ac4a29528adf,0.0,0.0,0,0,0
0xe78c9c0f0e54ea0231fb4310c6345f19f06a3b7f,0.06061,0.134,304,3,18
0x9fefb01133f63d81b10bca1ee47be40ef6535443,0.04602,0.304,326,47,50
0xf20bb1ea28a496db525efbad28a23003c9d73724,0.03694,0.187,349,18,36
0x451a2f23b2a18f11ace266c4fe3943aea0d92cac,0.01174,0.226,655,42,58
0xde255aeefd61d58eb2ee99c8fd08c4c46213a734,0.02361,0.556,187,35,20
0x6e832478aa89fb4507862b2955a3ef3a9fbaf3ec,0.06641,0.775,299,45,55
0x971e23dd0ae3c145a8120fa377fadfc27940a03a,0.03431,0.219,226,14,32
0xbcc7e64d6b522ef804450000f5bb8d944c7ddd01,0.03318,0.198,349,18,44
0x7a7a7930d462b959e5d1b34b0a34ca2452dcb1ab,0.00649,0.198,520,32,61
0xd8f7a0cc1baf9c56f9b48d3de836a21dbc979f1f,0.02461,0.154,927,36,64
0xaafb55532b94cf47b5ffabddd5aeae3e5197a521,0.11963,0.559,1787,1,99
0xc292573d51097347ba34bec624fd088dd3d0314a,0.00591,0.194,482,38,40
0xab769309ebceeda984e666ab727b36211ba02a8a,0.06535,0.298,658,40,60
0x20b3fb70cfeb01ac7ea11a412572848139a2b748,0.03387,0.191,715,41,59
0xaf694d15d57206ce52894e8e95294747145cd19f,0.05077,0.273,178,15,29
0x65ae5db4c367d89ac8f60d202b61046604e717e9,0.00011,0.045,538,9,13
0x3c5c18b07fc1f84fedda417d99afb9954936f055,0.07412,0.103,303,2,14
0x205f12866dea6efb18fc2f62f1c59a59c4755ede,0.49562,1.042,730,43,57
0xbd90f0243173e91385224a8117212d17c2e9e494,0.01403,0.036,1778,17,47
0xc2d1369b3d2d9c4261f8bc6b406e18c0c722bd7a,0.00502,0.036,132,0,2
0x38f0c7d7e92422b68f2d5b4a388c05df6d531f52,0.09359,0.168,421,21,48
0xace32e36e3f0ebf08c793bcf390e42831c5dd449,0.13703,0.144,643,33,56
0xa0773d10b691653a0ea4c7c9fedff6b4ca0cb5b2,0.00916,2.381,1256,7,93
0xd2ea42a69287a0a1bacd9259fbbd61a5db977248,0.00681,0.248,682,36,64
0x6d25a1e9e176ab058e0f19e67bcbcaac2be96fa9,0.04575,0.084,689,14,39
0x71f05a99e85c7ffb236c21e41e8324f8c733bb38,0.0165,0.652,111,33,27
0x5c08e14f5741ff7ceea43de66c3c5008b1355e9b,0.00077,0.162,792,37,63
0xf84dabe76b1a95413c322eff45e9768f732d1975,0.00243,0.373,434,40,60
0x5d942f6091b71c51afc9461297097ca4743cd288,0.11245,0.113,665,36,37
0xeeffa0e9f1e40968fc0e8fa40435fb64df0fb3a8,0.00021,0.074,746,4,4
0x658191594cda88744d8158813029420dcf137a32,0.00234,0.474,353,45,55
0xf69f3f81f9f99b183fdead8266f5de10d91a2a36,0.01999,0.033,455,4,8
0x48a0096b26fe285138b294afe0eb1dd705071dca,0.0776,0.228,575,33,67
0xa8768bd086c02c00d31bdad85fae96a13e7e62f9,0.00022,0.073,746,4,4
0x27b0fc6c4a5a0cf213a570097279a5bde61214d2,0.02625,0.102,1910,64,36
0x83e5e36defdfc754b9a775a7d7488fe247ebef29,0.00091,0.063,1517,34,57
0xd5fae9a76de0bf1063eee5d4ae05be77cb08e68a,0.02111,0.152,943,47,53
0xada29d37ef1ac3df5d76413ecf752013f7870202,0.00371,0.515,313,43,57
0x64f8e38e19c1b6992969dcd5769c149951018af1,1.28114,1.282,942,42,58
0x8b344c63ab88b731d11390a069e38aa33e3934b8,0.0,0.0,0,0,0
0xb809ca404338812792c371a4a78d71739fbcbcc2,0.07022,100.0,1353,97,3
0x0927f0f48e1302fa855a1847580badc09f942929,0.00023,0.073,746,4,4
0x5894e632df1dc87cd88c5ff7c5f3f299628ad659,7e-05,0.073,746,4,4
0xffd92144cafd599a5a93e4805ca4d8f0e666d623,0.00603,0.403,899,46,54
0x7e0305db11088ec12ab00b7d68f26ab31f722027,0.24687,0.167,789,47,53
0xe1a2cdd4fb58eee09da78db898adbadcfe5f1780,0.02285,0.546,513,43,57
0x124a2df3fa0702bfdc822ddd2c5d38a3500d3613,0.00624,0.022,326,1,6
0x341d2d099d0ad1986ce5e549a1a15631163877d6,0.00514,0.13,1259,41,59
0x4770f67db9d09ca7347c1fccbf3795a464065ecb,0.24002,0.305,584,52,48
0x542d6322a6bc65aeaf7681fa6bd5ca410bb5251a,0.04566,0.116,329,2,19
0x597fc897b6ab221c18cf51a31cef41285597aef1,0.05448,0.092,582,12,36
0x52dccc92c4fcc95cf5609efb081904805282d5e5,2e-05,0.042,746,5,6
0xd6587a974c7d3ece23fa53d5606da6b291311f6f,0.27837,1.111,700,36,64
0xf11a3703226a02825f23a02c1b3663be8fc46060,0.00834,0.326,520,37,63
0x31f9579fe765db7641e9554cbd6f037a72ae7e42,0.0004,0.072,746,4,4
0x479dfdcd59e226692176384ec7583dc38ff3f605,0.00994,0.14,570,38,41
0x8ee3fc743653bc3854a71fb06505ba4c988a3148,0.08166,0.385,564,48,52
0x44821e910e6b53b6c9a416abad4ec40e35463dec,0.0611,0.4,336,42,58
0xafaaefad7c0ea3c81cb7062bbd9123988badf498,0.13306,0.246,642,40,60
0x976d2dc8a9804d9d2f4bc8a42c76fe4ce7efb98e,0.00029,0.045,746,2,3
0x4f459dc2a1dac3cfb64dc5dceba6ab02d8e1fc1c,0.00151,0.326,619,42,58
