address,balance,Days_held,Amount_Received(OP),Amount_Sold(OP),percentage_spent,TDR,Wallet_Age(Days),From_Count,To_Count,Past_participant
0x40e3cbfdc0f862d585d359efcd4b6de696b8404c,0.00074,16,5.931668331025325,6.0,100.0,1.754,168,50,50,False
0x502e77fc0d9a0bda8cc4c36c5f45d67632442a2f,0.00101,9,13.15995979620265,13.1599,100.0,0.408,373,46,54,False
0x02f85421dc11dd6979a59a85e5f4dc261d34c9a5,0.0016,67,4.853543922907598,0.0,0.0,1.01,149,44,56,False
0x5a6e9f6230e120df06114cb363d56c55a9d25023,5e-05,0,22.28330955027425,22.284,100.0,0.085,186,4,6,False
0x6d0cecf442ad3aa5292c09e5843a7abc387a8744,0.00352,67,3.080357537330991,0.0,0.0,0.077,146,2,4,False
0x3e0615f8c5fb49ad09288437a435471b119566c1,0.05064,67,1793.3850827372232,0.0,0.0,1.124,516,46,54,True
0x8d91b02dd7ced29fbd955eb7c53aed5ac77f1d23,0.019,67,6.831638483785845,0.0,0.0,0.694,187,43,57,False
0x1b55348c5b5c44c3912b3e306096f0d69bf85c6e,0.03166,0,160.79606609640086,471.1438707748976,100.0,0.203,427,30,58,True
0xe4f137f922bbdcd923cbb055e5c3d470387fa2a2,0.006,67,7.011062390343755,0.0,0.0,0.018,514,3,5,True
0xacf8293ffb700d9698e0be924b4bbade9e2849d4,0.02221,67,5.643397366000366,0.0,0.0,0.124,412,23,28,False
0x0f854a7eb6bca6127281e3e7901ee6dc0dd026b6,0.11866,46,72.51449037592037,88.50716130672701,100.0,0.508,518,48,52,True
0x81d6163ca773e3f424b110fd714f694fb0c67064,0.00363,67,116.54794574209028,116.0,99.53,2.857,367,49,51,False
0xcad6a1aec158d336b68214017cab0fa880e3f584,0.03052,67,4.356613797219965,0.0,0.0,0.312,257,28,31,False
0xf04578e34d43f992a7b750817565d6e6d348fa5f,0.00514,22,3.318844506352416,3.467,100.0,0.289,182,23,27,False
0x7186ce946a1bc87680ff0ed8e5d684ad27b3734d,0.1818,67,119.53709244667246,0.0,0.0,0.068,521,15,16,True
0x014c018413a13ac521fbc77045d13c5c933493f4,0.0003,67,5.083838296685296,0.0,0.0,1.724,186,46,54,False
0xef7d9be5a88af3c6bc4d87606b2747695485e50e,0.62709,67,37.93677354941878,0.0,0.0,0.439,517,34,66,True
0xf3b010cea450bf858060bca9d83af26da0d2a1ac,0.00087,67,4.262548124611722,0.600999994,14.1,0.18,473,41,45,False
0x45b14b5d5c536c3faba451a1ba53387dcddfcf2f,2.77288,67,22.019553498583072,0.0,0.0,0.565,520,40,60,True
0xe8674c38ede66fdf2413bed85d4f9ef8ffa890f9,0.03387,2,8.287796751205983,10.0,100.0,1.923,151,42,58,False
0x9cdb2f43519d94ec8dda3a6f1b7620ee99724414,0.0,67,4.611204771299685,0.0,0.0,1.724,97,25,25,False
0x1b0a404516feb5936afba5f2b4c40b90946e77eb,0.00061,67,155.8334830399224,0.0,0.0,0.184,402,33,34,True
0x8235ca0f325f46114a67e22624b18bb7ff97e379,0.00653,67,3.475140612988194,0.0,0.0,0.335,189,29,31,False
0xaa3cbf7f204e7268db0e6c7593700e98b565bb11,0.00339,67,49.80015903915951,0.0,0.0,0.181,322,18,28,False
0xd9905b5f454c4437cf7622380794d0d942c49830,0.00566,67,3.1908450618875803,0.0,0.0,0.591,114,32,36,False
0x2eb38601fb19497558c4a9aacf48035d228f90b0,0.08615,67,180.41140226458973,42.75739901113036,23.7,2.941,356,49,51,True
0x833ce3b20a69bfad4e112417957b56c3f3555ff3,3e-05,0,2.8278483384125974,2.8278483384125974,100.0,0.351,181,27,27,False
0x96ab32a19016a6d6a95bd4576b7f17f86f28a2b6,0.11628,14,551.8104679239472,1200.0,100.0,0.137,334,22,23,True
0x0104db1cc2492cead7e7a9c93eea40b1be3db56b,0.05562,67,13.29491441832491,0.0,0.0,0.538,302,47,53,False
0x20f2e8650e1a48b6c3aeedc06cf37da55f44c634,0.00249,67,6.148844514480402,0.0,0.0,0.405,203,31,35,False
0x2a26d0f54987989e0609bbd1e4c1cf4c9aa5933f,0.00306,0,76.83768586853954,94.0,100.0,0.331,496,48,52,True
0x679a63b9227f901c52eed6b27a390fe61d4bae0b,0.00585,0,22.230283468641296,25.0,100.0,0.14,398,19,34,True
0x883de328a01cefcfc8e22d0b692ff6ec344ef665,0.0002,12,3.107550822942116,3.107550822942116,100.0,0.437,206,31,35,False
0x32ab5272aa86ea822aad422e587dde0e1b5c8a3d,0.05689,67,9.867491698986932,0.0,0.0,0.037,522,9,8,True
0x0247eb3d8e69e8f930ebd634bec77e4c8dad7277,0.00086,67,28.48520718440809,0.0,0.0,33.333,174,47,53,False
0x676eb0dc5644dbcb2c37849ad76432a73af0b582,0.30593,67,318.5287953300593,0.0,0.0,0.191,320,21,32,True
0x0d569035c19f7431e668d9bae753ea036abd4571,0.01252,67,3.4336459272940427,0.0,0.0,0.955,140,40,45,False
0x64b79ab0ac838c6cd5e033d9a6d3db30749c2ed6,1.06576,67,6.364053742414331,0.0,0.0,0.187,458,21,52,False
0xb451f08f6ddfb7418d318919d80cf1fe099ee1d3,0.00283,67,3.357107619972417,0.0,0.0,1.703,105,29,34,False
0x96e0c37410b66198478113c275a77edf9f352e58,0.00176,67,5.209554356190258,0.0,0.0,1.471,102,23,27,False
0x97dcb93ca62edc89de445fd4f1e97bf8e4599b41,0.00762,8,7.270585565691846,9.0,100.0,1.389,198,47,53,False
0x7f463290f429118add2f8d7df4c41485916f3be4,0.00055,0,21.124799278730592,21.38779341266468,100.0,0.231,392,42,33,True
0x38b275ff54132c320a88d134e8d84a9ed5191fa6,0.11656,2,3.15349825895553,86.54417211678668,100.0,0.258,305,35,40,False
0x907a4b6c43c99740502100323a264b4747f7a112,0.00097,5,29.25746828019825,29.25746828019825,100.0,0.016,443,3,3,True
0xee84601504d15bddd51923193e86b8975169d3ec,0.01299,67,3.426241852023638,0.0,0.0,1.652,114,33,43,False
0x7ebc64527a9675c9a398e739d208f0e9517cbf6c,0.00018,0,242.5625621303292,242.5625621303292,100.0,0.279,521,50,50,True
0x032df2ba9ea91a8e0903b11990aa9fc397af317d,0.00426,67,3.210057419339778,0.0,0.0,0.604,102,29,32,False
0xa05d26696fa02a9bea4809cb0bd66dd474fa3343,0.00422,67,31.79657073804871,5.6,17.61,5.556,167,48,52,False
0x3b59e42d9f33906ff58813f9bb8be58b185d22f2,0.07656,67,53.54797910308523,0.0,0.0,0.559,382,45,55,True
0x7dfa59168492aa2c8b640b43b4afeaff2e60e25b,3e-05,67,3.943605993537874,0.0,0.0,1.304,137,39,51,False
0x209a835915f8c1ee6c7e4c038367ff83fddfa300,0.00101,15,3.46598551741453,3.478700581587516,100.0,1.191,99,26,30,False
0x959f997b612950a12bdb42f3a9c6fa59591e6622,0.00271,67,10.461219854869356,31.0,100.0,1.316,179,49,51,False
0xfff6c5018cd0e0f2bac6b49cf78253985c2328ee,0.0,67,4.209893066360305,0.0,0.0,0.059,522,14,13,True
0x43f0fc093308286a3fe3ec8ca07abcc65735f192,0.00108,67,6.388772931679042,0.0,0.0,33.333,128,49,51,False
0x7fa2a91db6300f58e40eaddc11caed1ffe2b8e6d,0.09918,67,122.05727743320196,0.0,0.0,0.082,521,18,19,True
0xb0dc7c534f860af3a8e0f8ade4b6f9375a3f1c59,0.00183,67,5.027770566744223,0.1,1.99,0.671,170,46,54,False
0xdbad6eb198299314c873d7f6bbb0508233cc0442,0.00934,67,14.501020556323509,10.02,69.1,2.381,235,48,52,False
0xd30fdad2723df1bb52c361a4f3e4e360ac6c6896,2e-05,67,4.350737849307254,2.1101131227478267,48.5,0.756,146,31,37,False
0xe0ba7081cdcb4c5ba05496bd6a63824740b786fe,0.01094,67,4.912898736721638,4.0,81.42,0.169,207,17,19,False
0x260fa1a56e4c7b8c8844b12ab5be7738a939c821,0.00193,40,3.0593099864220417,3.059311040449848,100.0,0.7,98,25,24,False
0x354d3f45d478a4419bba72cf4f239d0b8896d7c6,0.00133,67,3.111682939256373,0.0,0.0,1.0,68,0,1,False
0xb81e88279f3208001aeda20689d3e5d818758dbf,1.28103,67,5.472515660642648,0.0,0.0,0.377,357,38,62,True
0x482c96b007ea453cb55a3dc11ceb8830e18f0639,0.00102,67,4.488920833350599,0.0,0.0,0.049,322,5,8,True
0x043ae20844648f227394e3a0d3bc6b588e0051ef,0.01376,67,2.925242716504311,0.0,0.0,0.323,206,30,33,False
0x4269c2b6424fc83e1669ae50f5fdd5b7febc9404,0.00147,0,17.39585969716938,17.39585969716938,100.0,0.333,322,41,55,True
0x1f0302ca9437e48549b8269fff7cc3f86c70cb26,0.01279,67,207.777574222646,0.0,0.0,0.142,497,25,36,True
0x5df363f2a9ec93397a04990c18f9c7c519b227e5,0.05751,67,5.367111385783016,0.0,0.0,0.427,301,47,53,False
0x5122b4d90185958faa110a3a02b647c755b977fd,0.01821,0,51.93009337784289,51.93009337784289,100.0,0.585,517,34,66,True
0x3f4d46b02e9d154b5ce0986d3283185e8322643f,0.00203,40,6.057804886594557,8.055370332233426,100.0,0.539,95,23,25,False
0x87540f12f4956050856390916ada45ee0e351a2d,0.0,67,4.87545087856191,0.0,0.0,0.724,156,30,33,False
0x154fc3b02b7ced710bfa5e4e70b513d058927845,0.00712,67,7.512749246273836,7.13,94.91,0.082,408,14,20,True
0x0900a13fb9382c6668a74500ccce70eb96385e0c,0.01334,67,7.566410196061487,0.0,0.0,0.174,91,0,4,True
0xefa845164e612fe623ac21380afc8ec78f22e3c3,0.96049,67,28.940321093813218,2.0,6.91,2.381,247,48,52,False
0xfb4d558e2112517cdeb8892138b1be63b2e8b3a2,0.00357,67,6.729417354355975,0.0,0.0,1.724,95,46,54,False
0x05ef1debaa5933b088473d5c9bce188e5977c798,0.00401,5,18.82955870352503,118.2,100.0,0.227,433,43,47,True
0xaf51fb34e429445162fdf303758df76a2c5f0470,2e-05,67,4.905235692563911,4.9,99.89,0.043,164,3,3,False
0x773dbd285831ed170857adec5a733d13c8d5c9d8,0.00531,22,4.244959159605121,4.4,100.0,0.309,188,25,31,False
0x59cd5156888ae3451941a9c006303e0e79ec13e7,0.02746,6,17.388445753206504,62.9949147729089,100.0,1.176,320,41,59,False
0x9a46bc0766fb8d47a7347d7cdded65d3ef0334b9,0.00094,67,4.203946255392467,0.0,0.0,1.079,144,40,42,False
0xdbeebf82930598eea207945aba0a7999e7be27af,0.00035,67,3.462338890707427,0.0,0.0,0.627,163,33,36,False
0xb99f106d1abf810dac998baa7c9d9d1077c7c899,0.00017,67,12.15293235618107,0.0,0.0,5.556,191,45,55,False
0x843633491cc2dff1026fb620a919f45628805d80,1e-05,67,2.87562805664004,0.0,0.0,0.812,132,24,28,False
0x35853bb92a62af24c6cf9a3689fd1de3a27fe3d7,0.00743,67,16.443172028173652,0.0,0.0,0.192,515,37,49,False
0x4e7f7e60a7e0eee7c4811369d3e07bcaf19b7819,3e-05,23,3.045130173585774,3.045130173585774,100.0,0.051,361,8,8,False
0xe4122bb49a45a2249cb556c28b957650b0a3af5c,0.0004,67,3.448383444153203,0.0,0.0,1.5,100,23,25,False
0xe5c6145300224e20b30910e6721ca66ed13eba04,0.00798,26,3.672996068974172,3.87,100.0,0.661,113,36,36,False
0xefb2c01df13207e2e4e366730505a58dd8aa185b,0.00407,59,3.437148210492504,4.04715266844378,100.0,0.696,100,32,32,False
0xcbdabe875a661cc0b70a55bcf6289b382ed7b3ee,0.00094,37,4.548855606838703,4.548882493827538,100.0,0.762,94,24,24,False
